post_uri;post_cid;text;createdAt_post;indexedAt_post;embed;likeCount;repostCount;replyCount;did;handle;displayName;followersCount;followsCount;postsCount;createdAt_profile;indexedAt_profile;viewer_muted;viewer_following;viewer_blockedBy;labels;collectedAt
at://did:plc:mqqpm5cy7rfzypwa5zvvhcnn/app.bsky.feed.post/3lrzj2qu6vk27;bafyreianlgprnxrdpmo3gky3vqgucezldkk4g67ui5wbsjviqr2zl5ut34;I am disappointed. FGC Jim Ross is not on bluesky.;2025-06-20T07:24:41.735Z;2025-06-20T07:24:42.936Z;{};0;0;0;did:plc:mqqpm5cy7rfzypwa5zvvhcnn;zacklynx.bsky.social;ZackLynx ;0;0;0;2024-10-18T09:21:21.508Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:4eaeirxubuzehnhzypkghbz4/app.bsky.feed.post/3lrzj2m5crk2p;bafyreihyftr2cv6vw2res7rpu3pkmj3mcp2tnn3fydt7f67l5qn3feyd2a;"Good morning #BlueSky  “I don’t think that people accept the fact that life doesn’t make sense. I think it makes people terribly uncomfortable.” ~ David Lynch  ""God is simply our own notion of something that is symbolic of transcendence and mystery. The mystery is what’s important.” ~Joseph Campbell";2025-06-20T07:24:36.789Z;2025-06-20T07:24:40.440Z;"""images=[Image(alt='On mystery - a girl juggles stars in a painting.', image=BlobRef(mime_type='image/jpeg', size=167618, ref=IpldLink(link='bafkreicvgs5we63zdpsjvezv7lb5v4kfmcr33tgsxfg3dmdvaejn6thu2a'), py_type='blob'), aspect_ratio=AspectRatio(height=614, width=449, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:4eaeirxubuzehnhzypkghbz4;jimlockard.bsky.social;Jim Lockard;0;0;0;2023-09-20T11:36:45.428Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:buw5hmjlmim7ayvakwrybdj7/app.bsky.feed.post/3lrzj2gsps22k;bafyreielyl5pbtfogirmjqmu3fakalzau3v2mvmchpwxe6tciuo7t6ox4m;2. Post it on Facebook, Instagram and/or BlueSky by the end of June 2025. Tag us and use the hashtag #molotovcompetition 3. Remember to follow us on at least that platform, preferably on others as well.;2025-06-20T07:24:28.258Z;2025-06-20T07:24:32.455Z;"""external=External(description='Linktree. Make your link do more.', title='Molotov Merch | Instagram, Facebook | Linktree', uri='https://linktr.ee/molotovmerch', thumb=None, py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;1;did:plc:buw5hmjlmim7ayvakwrybdj7;molotovmerchfi.bsky.social;Molotov Merch;0;0;0;2025-04-10T17:22:20.072Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:ne7m7b4d5kh6olknylykzsvb/app.bsky.feed.post/3lrzj2c2dxm2z;bafyreiebcmdkk5ccdydschpznyyjhq3xfspecsur5z27foyzqk7vvdyn4y;📢 In a country as vast as Australia, it’s critical to ensure that the benefits of access to reliable home internet aren’t just available to city dwellers.  👉 Bot to check Bluesky account creation dates;2025-06-20T07:24:26.155946+00:00;2025-06-20T07:24:26.936Z;"""external=External(description='', title='Connecting remote Australian communities to the world', uri='https://www.theage.com.au/technology/connecting-remote-australian-communities-to-the-world-20250616-p5m7tx.html', thumb=BlobRef(mime_type='image/jpeg', size=96207, ref=IpldLink(link='bafkreiclz5lahomaspod3pi6kljeallsnqm26qgd4usppt65ullvnyhx5u'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:ne7m7b4d5kh6olknylykzsvb;theage.nzcow.com;The Age (unofficial);0;0;0;2024-12-07T01:45:03.045Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:mpprmpi27kcz7azlxoaqelmp/app.bsky.feed.post/3lrziynn2xk2l;bafyreidcbvo77vty4hrvg2eioipalepcrx5ixzhr6csthzpmwjnreseh6u;We are going to do Question Time next week, and would dearly like to highlight questions from BlueSky. If you've got any, drop them here or email me at adam@carousel-learning.com!;2025-06-20T07:23:31.246Z;2025-06-20T07:23:32.036Z;"""record=Main(cid='bafyreigholaf4y7sgua7qfgmrr26taitd3hxigfzlpcl35zsd4lkiney7u', uri='at://did:plc:mpprmpi27kcz7azlxoaqelmp/app.bsky.feed.post/3lrzfwhd5es2z', py_type='com.atproto.repo.strongRef') py_type='app.bsky.embed.record'""";1;0;0;did:plc:mpprmpi27kcz7azlxoaqelmp;adamboxereducation.bsky.social;Adam Boxer;0;0;0;2024-08-28T18:59:13.120Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:x3p26xketshimzp5hl342pzr/app.bsky.feed.post/3lrzixwcr4s2u;bafyreigz5ajfwgdwkydvflqyqn6ri5k2tscy73wlpt2y4eh3lnkepgjsou;I hear you about routine! It’s always hard to get started, but once you get going it’s easier. I find that apps like @blipvox.com make it really easy, just record 3 mins. No additional editing/honing workflows asides writing the Bluesky posts. Love the shrimp colony ritual btw!;2025-06-20T07:23:06.790Z;2025-06-20T07:23:07.435Z;{};0;0;1;did:plc:x3p26xketshimzp5hl342pzr;booyaatheelder.bsky.social;Mark Sta Ana 🇵🇸🇨🇩🇸🇩 he/him/they;0;0;0;2025-01-26T10:24:08.244Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:icmqkciwr7u7vk2nylcamxcz/app.bsky.feed.post/3lrzixohttc2h;bafyreifbpf6ihdthhhktzd56ikr67s6kzo6yzicvmtcfidplqjlfopgrta;I fully disdain the “bluesky is full of boring reprimanding chuds” but I really hate that that loud minority of falks is getting increasingly louder;2025-06-20T07:22:58.569Z;2025-06-20T07:23:00.040Z;{};0;0;1;did:plc:icmqkciwr7u7vk2nylcamxcz;sydapa.bsky.social;syd;0;0;0;2023-11-18T05:18:51.618Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:hm25oi3z7me2rh3l4r4bjq2g/app.bsky.feed.post/3lrzixlgtdk2u;bafyreibb6atn7aqcqy4hyz2rppbnvtavaex7i6k7ni26wmyqsjhom65paq;*deletes bluesky*;2025-06-20T07:22:55.391Z;2025-06-20T07:22:55.037Z;{};1;0;1;did:plc:hm25oi3z7me2rh3l4r4bjq2g;jparcher.com;JP 🪿;0;0;0;2024-11-07T17:37:45.481Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:i255xth5qyi3tgnf3wre7br5/app.bsky.feed.post/3lrzivxfywc2p;bafyreibw3wbtg527erd2cn4td3xmado5bpr3nzh3kl6wrmqzxaq2sajfla;Bluesky randomly logged me out. I haven't logged in since I used my invite to create this account. I had to figure out which email I used, get a code... The code email kept going to spam... So annoying. Why'd I get logged out? @support.bsky.team;2025-06-20T07:22:00.834Z;2025-06-20T07:22:01.538Z;{};0;0;0;did:plc:i255xth5qyi3tgnf3wre7br5;amandasoprano.bsky.social;Amanda Soprano;0;0;0;2023-07-24T23:21:39.909Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:agsjlgousoazw6se7ejr7shf/app.bsky.feed.post/3lrzivdqw2s2h;bafyreidx3lavaowo22dtg4447d3vm4gasqictdtq3axomuz3d4pr3lqdwi;𝐆𝐨𝐭 𝐜𝐮𝐭𝐞 𝐚𝐟 𝐣𝐮𝐬𝐭 𝐭𝐨 𝐨𝐧𝐥𝐲 𝐡𝐚𝐯𝐞 𝟐 𝐜𝐥𝐢𝐞𝐧𝐭𝐬 😩 𝐭𝐨𝐧𝐢𝐠𝐡𝐭  𝐒𝐨 𝐡𝐞𝐲𝐲𝐲 𝐛𝐥𝐮𝐞𝐬𝐤𝐲 !  #nsfw #trans #lgbtq #blacksky;2025-06-20T07:21:40.212Z;2025-06-20T07:21:43.839Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=806507, ref=IpldLink(link='bafkreihqo3f5w3mxsmlucjkyx3w4mdpezbwql7plazbzetjw227xcjrofq'), py_type='blob'), aspect_ratio=AspectRatio(height=1115, width=785, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:agsjlgousoazw6se7ejr7shf;ciarasdiary.bsky.social;Ciara 🏳️‍⚧️;0;0;0;2025-06-19T19:18:50.032Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:gm4evs7f53muwucow5lghdvr/app.bsky.feed.post/3lrziucg7cc2t;bafyreie2ot3lpo76bcihsnwyotdjkde6aqol6etzc7j3jv6u3nj2goyoz4;"Yeah I heard about 420 Iranians killed in one part of the bombing right here on Bluesky  Then there's a sook piece on 5 Israelis bombed  I don't agree with it, Iran can get fucked in that regard, but in what universe are 5 of the ""right"" middle eastern people are more important than the 420 ""wrong""";2025-06-20T07:21:05.268Z;2025-06-20T07:21:08.038Z;{};0;0;0;did:plc:gm4evs7f53muwucow5lghdvr;tmshannonauthor.com;T. M. Shannon 🏳️‍🌈🏳️‍⚧️ (he/him);0;0;0;2024-11-19T02:14:26.504Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:syoheyke4ggfo6t75qhvdih3/app.bsky.feed.post/3lrzitsse6k25;bafyreidhh5mlak57ohjjcqulpotjercl22ucv4r2afpyuud2flefasq3fe;if im reading this right, nearly 860,000 bluesky members have blocked Vance, mostly via blocklists.;2025-06-20T07:20:48.876Z;2025-06-20T07:20:51.137Z;"""media=Main(images=[Image(alt='Clearsky data showing Vance blocked by 747,573 users via lists, at time of posting.', image=BlobRef(mime_type='image/jpeg', size=297087, ref=IpldLink(link='bafkreibn73jrwd5ajrrc7gxrrab42y6jihcsgh3qkzf5kbg265bxvjchlq'), py_type='blob'), aspect_ratio=AspectRatio(height=520, width=1125, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image'), Image(alt='Clearsky data showing Vance blocked by 109,494 bluesky users at time of posting.', image=BlobRef(mime_type='image/jpeg', size=304004, ref=IpldLink(link='bafkreidhdt67ibszlj4eom3xmpbjpsb5lcgjajvrjy5irhqayeth2xnsaa'), py_type='blob'), aspect_ratio=AspectRatio(height=502, width=1125, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')], py_type='app.bsky.embed.images') record=Main(record=Main(cid='bafyreifplj6nzmk3d6uosj6ipx7oiy3jx445h2gje7qjs6ed4pt3pptd6e', uri='at://did:plc:syoheyke4ggfo6t75qhvdih3/app.bsky.feed.post/3lrx4kaerik2e', py_type='com.atproto.repo.strongRef'), py_type='app.bsky.embed.record') py_type='app.bsky.embed.recordWithMedia'""";0;0;1;did:plc:syoheyke4ggfo6t75qhvdih3;mattknight.bsky.social;Matt Knight 𓀦;0;0;0;2023-06-09T06:43:40.895Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:q7suwaz53ztc4mbiqyygbn43/app.bsky.feed.post/3lrzisvyozc2g;bafyreicwi4cvmvt5z3mxc5li43nhrawpa7lyeq6q576djvupq6udqdmk7a;oh I could go crazy;2025-06-20T07:20:18.672Z;2025-06-20T07:20:23.937Z;"""images=[Image(alt='Wikidata page for \""Bluesky handle\""', image=BlobRef(mime_type='image/jpeg', size=920362, ref=IpldLink(link='bafkreihkgxtqaooczaptfqb44rdryp4v4x4xzkfhf5eu4mounkkxhprnoa'), py_type='blob'), aspect_ratio=AspectRatio(height=1300, width=2000, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";4;0;1;did:plc:q7suwaz53ztc4mbiqyygbn43;xan.lol;xan surnamehere ⚠;0;0;0;2023-11-21T04:13:54.101Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:lbj3rzjb6g6ncwhvccjbnylf/app.bsky.feed.post/3lrzisddwdk2o;bafyreigjczdidazbaq5suyzvamqvu2ra4ujgbku5jadrfhbhqo6qzmleca;Good morning Bluesky  Happy Friday 💙;2025-06-20T07:19:59.104Z;2025-06-20T07:20:06.237Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=937223, ref=IpldLink(link='bafkreihnodlsr4tuloedx35i3chccgi3jimuntrw5sftiiaejx54omeede'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1126, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:lbj3rzjb6g6ncwhvccjbnylf;jasonnewman.bsky.social;Little Leatherboy;0;0;0;2024-04-11T21:24:43.568Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:zyeiiofuu2aynsw5llflnnra/app.bsky.feed.post/3lrzir5xl522o;bafyreia2t4etyecxnms23lsarpv5udgvudhrki4kk2gg3ivij6myyovcje;Seek and ye shall find. There's A LOT of incomprehensible personal grievances about A LOT of shit outside politics. Bluesky can be a meandering maze of the minds of many. It can be quite the trip for people watchers. Some Alf Hog for ya:;2025-06-20T07:19:19.851Z;2025-06-20T07:19:24.737Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=235621, ref=IpldLink(link='bafkreibneknlt3o36ve4i5h7pnu6t242kfmwgc4z64rdwo2xgyosdq3mf4'), py_type='blob'), aspect_ratio=AspectRatio(height=861, width=640, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";0;0;0;did:plc:zyeiiofuu2aynsw5llflnnra;rckymtnmn.bsky.social;RckyMtnMn;0;0;0;2024-11-12T01:32:34.212Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:aem3wsbyv5jvndv7bmok7ci2/app.bsky.feed.post/3lrzir2f5ys2n;bafyreia64fihr7rerys4htsn2o32kbehvwlbzl6r6rlea7g2k63vazgmri;Thanks for joining Bluesky ❤️;2025-06-20T07:19:16.183Z;2025-06-20T07:19:16.639Z;{};0;0;0;did:plc:aem3wsbyv5jvndv7bmok7ci2;lfsmx.bsky.social;LFSMx;0;0;0;2024-09-01T04:31:12.200Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:stngll7htfrd7f53sjoh27fk/app.bsky.feed.post/3lrziqused22p;bafyreie2tbadzcdpftpn6iyypulp4n57tt4urxredtuoa75c3layfsl2nm;@thebulwark.com I can no longer find the post, but I read this on BlueSky and This.Is.Amazing!  Being a Boomer white woman, I have never seen a video of a Latino influencer. Any Latino influencer. For that matter I never heard of Bad Bunny either. This video was AMAZING.;2025-06-20T07:19:10.322Z;2025-06-20T07:19:16.239Z;{};0;0;1;did:plc:stngll7htfrd7f53sjoh27fk;str8grandmother.bsky.social;Str8Grandmother;0;0;0;2024-09-09T11:55:17.320Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:a5vgzbmonpanm36cxslhsvv7/app.bsky.feed.post/3lrziqhi7m22q;bafyreiec5e6fidosz2m5bqry2nhionziapaz7ub7gh6yvmm3wicek7gqnu;I miss reading Melville. Hi Sven. You are very welcome to my Bluesky. Thank you very much for following me. I follow you too.😘 Welcome flowers.;2025-06-20T07:18:56.350Z;2025-06-20T07:19:03.636Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=889286, ref=IpldLink(link='bafkreig26zzspnndwpwlgt3gvdom6c7srzdsl7qflyyhumuxkfxopgphgq'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1632, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;1;did:plc:a5vgzbmonpanm36cxslhsvv7;pipapipia.bsky.social;Pipa;0;0;0;2024-11-19T14:40:43.605Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:kkvdffc545alxxk7boa5hzzo/app.bsky.feed.post/3lrzipserds2t;bafyreiddx4vwqqtto4i5mcfd4zc2n3qxrbpbjmusbj3m7l6v2d6sg5mq64;Shit, you're changing shit again. You've been doing more transitioning here than a fucking Seattle gender studies class. Bluesky really does affect people;2025-06-20T07:18:34.228Z;2025-06-20T07:18:35.137Z;{};0;0;1;did:plc:kkvdffc545alxxk7boa5hzzo;therose.bsky.social;The Rose;0;0;0;2023-10-26T02:56:55.015Z;;False;;False;[];2025-06-20T08:08:28.866404Z
at://did:plc:qmv7sj6xfabhtmus4bf5e47n/app.bsky.feed.post/3lrzipn3gfk2y;bafyreihcrtipgrubocdlyunp33pacembvwmbre3pnv63i4a3k6vhb77vym;ITS OKAY OOMF!! UEUEUEUEUEUEUE I MISS YOU SO MUCH WHEN I SEE THIS NOTIF JUST NOW I IMMEDIATELY OPEN MY BLUESKY and its fine!! im glad you're getting a lot better.. thats rlly good to hear🔥🔥🔥;2025-06-20T07:18:28.676Z;2025-06-20T07:18:33.235Z;"""external=External(description='ALT: Mikoto Head Pats GIF', title='Mikoto Head Pats GIF', uri='https://media.tenor.com/7iRX_Ym-iBkAAAAC/mikoto-head-pats.gif?hh=480&ww=456', thumb=BlobRef(mime_type='image/jpeg', size=137473, ref=IpldLink(link='bafkreibzcleffoioyemtbl62z4eo5mdb7gu2ywbtm22t5c63c6jlg5ylwi'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:qmv7sj6xfabhtmus4bf5e47n;sh4rkestre.bsky.social;estre;0;0;0;2024-10-18T16:02:02.409Z;;False;;False;[];2025-06-20T08:08:28.870673Z
at://did:plc:hy5pzbcmennbbj7rqyo6f3op/app.bsky.feed.post/3lrziouvrks2d;bafyreigixoetio673qsduoinkx4qvfynl5rpcq5axh5jqjoxw46wilihoa;I’m Hilary from BlueSky and I endorse this strategy;2025-06-20T07:18:03.328Z;2025-06-20T07:18:05.841Z;{};1;1;1;did:plc:hy5pzbcmennbbj7rqyo6f3op;hilarym.bsky.social;Hilary;0;0;0;2023-08-01T10:50:49.296Z;;False;;False;[];2025-06-20T08:08:28.870673Z
at://did:plc:pld5e36br4uj6vny3e6zrqpq/app.bsky.feed.post/3lrziojfhgk2p;bafyreic2h5zqbl76y3hfn4esfd3db3hjxi6vjohwoa4ckyn5agtranfmri;Did you say thank to bluesky for unlocking your account? Btw how does it feel as a Christian, father, etc to be partly responsible for this? united24media.com/latest-news/...;2025-06-20T07:17:51.257Z;2025-06-20T07:17:59.939Z;"""external=External(description='Emergency crews continue search efforts after a severe Russian missile strike on Kyiv, with residents unaccounted for amid ongoing rescue operations.', title='Russia\u2019s Devastating Strike on\\xa0Kyiv: Apartment Block Collapses, 24\\xa0Dead Including American, 134\\xa0Injured', uri='https://united24media.com/latest-news/russian-missiles-rip-through-kyiv-homes-dozens-dead-and-injured-american-among-victims-9174', thumb=BlobRef(mime_type='image/jpeg', size=598011, ref=IpldLink(link='bafkreidqucdicpzlb6hjxygikmmnlv5haf6rbmw7h3rvpzn3gqyt4uf2n4'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;0;did:plc:pld5e36br4uj6vny3e6zrqpq;pkaresz.bsky.social;pKaresz;0;0;0;2023-08-27T20:22:48.090Z;;False;;False;[];2025-06-20T08:08:28.870673Z
at://did:plc:tg7i4xuwuisb7jumcis7anyd/app.bsky.feed.post/3lrzinbrn4k2f;bafyreigwuvmf4tixbe7kxz52m3hdcxo3qemim76ofcjpeitm576pmndymu;Any military history nerds who follow me, my friend has started a bluesky and Substack dedicated to military history.   Show her some love.   @historyofwar.bsky.social   historyatwar2025.substack.com/p/the-forgot...;2025-06-20T07:17:09.713Z;2025-06-20T07:17:12.940Z;"""external=External(description='Kesternich', title='The Forgotten Ardennes Offensive 1944', uri='https://historyatwar2025.substack.com/p/the-forgotten-ardennes-offensive?utm_source=substack&utm_content=feed%3Arecommended%3Acopy_link', thumb=BlobRef(mime_type='image/jpeg', size=197394, ref=IpldLink(link='bafkreiange7abu2dgr4czapasl4obpjhqtuogzpbypehksu7qr37vtdf5u'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";2;0;0;did:plc:tg7i4xuwuisb7jumcis7anyd;silentsounds.bsky.social;SilentSounds;0;0;0;2025-02-20T13:01:02.144Z;;False;;False;[];2025-06-20T08:08:28.870673Z
at://did:plc:ovd6mwvvzwz5hxmksaosf2g3/app.bsky.feed.post/3lrziluwp5k2d;bafyreihmevrhc3cbznqkuelxzthd4mi3pfxiyxpbj4kgv7l545wnpb5vby;Wow. I am at 312 followers on Bluesky. Thank you so much for ypur support.;2025-06-20T07:16:22.694Z;2025-06-20T07:16:23.135Z;{};2;0;0;did:plc:ovd6mwvvzwz5hxmksaosf2g3;noorajahangir.bsky.social;Nasrullah Anwar;0;0;0;2024-12-25T14:51:52.842Z;;False;;False;[];2025-06-20T08:08:28.870673Z
at://did:plc:peqsk7wwxl375vlj7i5mzlro/app.bsky.feed.post/3lrziltvgp22o;bafyreia3jh7iepqbuum2r57ze4ogpawm7qd4ylxdnmzxl6lsd7tfrlwvay;i can't imagine a bluesky without this post. thank you;2025-06-20T07:16:21.605Z;2025-06-20T07:16:21.737Z;{};1;0;0;did:plc:peqsk7wwxl375vlj7i5mzlro;yves-comfort-idiot.bsky.social;yve's personal reassurance idiot;0;0;0;2025-03-01T23:10:27.146Z;;False;;False;[];2025-06-20T08:08:28.870673Z
at://did:plc:bakpweb3c7qblnyd73rq2kvb/app.bsky.feed.post/3lrzigw6etk25;bafyreigbjf47kcglhclszuncflvy7cbrp7dcnuq3ztqugowss4pihdeddm;What bravery, I got a raging clue you got to him. I think you should be our new leader on Bluesky. I am inspired!;2025-06-20T07:13:36.222Z;2025-06-20T07:13:37.037Z;{};0;0;0;did:plc:bakpweb3c7qblnyd73rq2kvb;airzona9.bsky.social;;0;0;0;2024-11-18T11:38:28.046Z;;False;;False;[];2025-06-20T08:08:28.872440Z
at://did:plc:vshy5cdxtwlfaljivehqqzq4/app.bsky.feed.post/3lrzigsp4c22t;bafyreigjuzokqrqwyzvwoueoyipgt4aprdpbxeiuj2o7fo5u5nvbmpvqdi;hmmm I should be posting more music on here, that was one of my original #BlueSky plans.  I'm now making a point to post a video everyday. Here's #SteelyDan 's #Peg #BlueSkymusic #MusicSky   www.youtube.com/watch?v=LI7N...;2025-06-20T07:13:32.577Z;2025-06-20T07:13:34.439Z;"""external=External(description='YouTube video by dreamhitz', title='Steely Dan - Peg', uri='https://www.youtube.com/watch?v=LI7NDDQLvbo&list=RDLI7NDDQLvbo&start_radio=1', thumb=BlobRef(mime_type='image/jpeg', size=430539, ref=IpldLink(link='bafkreig3cu2ewxcek7gpnvh4oudye3wsvgw7i5mysjqqhtxatd2h7e4tnu'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";0;0;1;did:plc:vshy5cdxtwlfaljivehqqzq4;hoistthatrag.bsky.social;Andrew;0;0;0;2023-11-24T21:10:43.428Z;;False;;False;[];2025-06-20T08:08:28.872440Z
at://did:plc:hr2rgupkoxplbfvck6uysct2/app.bsky.feed.post/3lrzigqw7y22w;bafyreigt3upw5ezacxz4evro2aozoiowag5adcsh3grlgyxfnxbkvbwlkm;This screengrab is from @clearsky.app. The link below is a direct link to the current number of blockers via the blocklist feature of @bsky.app.   On the website clearsky.app you can search up any account on BlueSky and see who blocks them and who they are blocking...   clearsky.app/jd-vance-1.b...;2025-06-20T07:13:30.712Z;2025-06-20T07:13:30.838Z;"""external=External(description='ClearSky - See farther', title='ClearSky', uri='https://clearsky.app/jd-vance-1.bsky.social/blocked-by-lists', thumb=BlobRef(mime_type='image/jpeg', size=101240, ref=IpldLink(link='bafkreihkvjuwaq6i5fiqfqybs3d4onfy72q7t2fjt62sxmufcktfvsdm3a'), py_type='blob'), py_type='app.bsky.embed.external#external') py_type='app.bsky.embed.external'""";2;0;2;did:plc:hr2rgupkoxplbfvck6uysct2;orhusby.bsky.social;Ole Roar Husby 📎 🇵🇸🌈🇺🇦;0;0;0;2023-07-13T09:43:06.608Z;;False;;False;[];2025-06-20T08:08:28.872440Z
at://did:plc:7uoji6crssmimsaqlgpmsdoe/app.bsky.feed.post/3lrzigqnlmc27;bafyreier2b2zy5pj5brdsxderv77bnnsw5t36dsd6vfk5kf5symnrhfmbi;I'll again say this for the diehard Arab enthusiasts on Bluesky.  For the record.  I do not believe we should be militarily involved in this conflict between Israel and Iran.  It's their conflict!  I don't hate Palestinians.  I don't hate Jews.  I try to love all peoples no matter their race.;2025-06-20T07:13:30.429Z;2025-06-20T07:13:30.136Z;{};0;0;0;did:plc:7uoji6crssmimsaqlgpmsdoe;tomt2025.bsky.social;Tom;0;0;0;2024-11-16T09:07:24.676Z;;False;;False;[];2025-06-20T08:08:28.872440Z
at://did:plc:a5vgzbmonpanm36cxslhsvv7/app.bsky.feed.post/3lrzigdudvs2q;bafyreidtvtymeasezhk57vbvlw7n2adyyjk4s7txh446rnykhu3nl44spa;Hi Mark. You are very welcome to my Bluesky. Thank you very much for following me. I follow you too.😘 Welcome flowers;2025-06-20T07:13:17.007Z;2025-06-20T07:13:25.035Z;"""images=[Image(alt='', image=BlobRef(mime_type='image/jpeg', size=967578, ref=IpldLink(link='bafkreigoiuhj7sgawpeknddo4x4jntcpfc2kxbeqbauerarig4yqwxhbl4'), py_type='blob'), aspect_ratio=AspectRatio(height=2000, width=1500, py_type='app.bsky.embed.defs#aspectRatio'), py_type='app.bsky.embed.images#image')] py_type='app.bsky.embed.images'""";1;0;0;did:plc:a5vgzbmonpanm36cxslhsvv7;pipapipia.bsky.social;Pipa;0;0;0;2024-11-19T14:40:43.605Z;;False;;False;[];2025-06-20T08:08:28.872440Z
